Country Code,Country Name,Survey Year,Survey Name,Indicator,By Variable,Characteristic Category,Characteristic Label,Value,CI High,CI Low,CI High,CI Low,CI High,CI Low,CI High,CI Low,CI High,CI Low
BJ,Benin,2012,2011-12 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,11.9,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,1.5,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,14.9,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married men who worked for cash only,,Total,Total,67.8,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,70.5,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married men who worked for cash and in-kind payment,,Total,Total,21.5,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,19.9,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married men who worked for in-kind payment only,,Total,Total,0.5,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.4,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married men who worked unpaid,,Total,Total,10.3,,,,,,,,,,
BJ,Benin,2012,2011-12 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,9.2,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,70.3,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,14.3,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,1.3,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,14,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married men who worked for cash only,,Total,Total,69.6,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,71.3,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married men who worked for cash and in-kind payment,,Total,Total,26.1,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,24.4,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married men who worked for in-kind payment only,,Total,Total,0.5,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.5,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married men who worked unpaid,,Total,Total,3.8,,,,,,,,,,
BJ,Benin,2017,2017-18 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,3.8,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,73.5,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,5.3,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,1.6,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,19.5,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married men who worked for cash only,,Total,Total,80,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,81.7,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married men who worked for cash and in-kind payment,,Total,Total,7.1,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,6.7,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married men who worked for in-kind payment only,,Total,Total,1.7,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,1.5,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married men who worked unpaid,,Total,Total,11.1,,,,,,,,,,
BO,Bolivia,2003,2003 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,10,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,76.2,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,5,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,2.3,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,16.4,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married men who worked for cash only,,Total,Total,87.3,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,88.4,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married men who worked for cash and in-kind payment,,Total,Total,5.9,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,5.3,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married men who worked for in-kind payment only,,Total,Total,3.1,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,3,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married men who worked unpaid,,Total,Total,3.6,,,,,,,,,,
BO,Bolivia,2008,2008 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,3.3,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,19.3,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,3.4,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,20.9,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,56.2,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married men who worked for cash only,,Total,Total,22.7,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,23.5,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married men who worked for cash and in-kind payment,,Total,Total,16.9,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,16.4,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married men who worked for in-kind payment only,,Total,Total,11.3,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,11,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married men who worked unpaid,,Total,Total,49,,,,,,,,,,
BF,Burkina Faso,2003,2003 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,49,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,35.5,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,11.2,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,9,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,44.2,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married men who worked for cash only,,Total,Total,32.7,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,35,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married men who worked for cash and in-kind payment,,Total,Total,25.8,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,25.2,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married men who worked for in-kind payment only,,Total,Total,12.7,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,12.4,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married men who worked unpaid,,Total,Total,28.7,,,,,,,,,,
BF,Burkina Faso,2010,2010 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,27.3,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,9.4,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,3.2,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,1.4,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,86,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married men who worked for cash only,,Total,Total,37.5,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,39.4,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married men who worked for cash and in-kind payment,,Total,Total,4,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,4.1,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married men who worked for in-kind payment only,,Total,Total,0.4,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.3,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married men who worked unpaid,,Total,Total,58,,,,,,,,,,
BU,Burundi,2010,2010 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,56,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,16.9,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,29.7,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,17.5,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,36,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married men who worked for cash only,,Total,Total,31.8,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,33.8,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married men who worked for cash and in-kind payment,,Total,Total,34.8,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,33.8,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married men who worked for in-kind payment only,,Total,Total,11.7,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,11.4,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married men who worked unpaid,,Total,Total,21.7,,,,,,,,,,
BU,Burundi,2016,2016-17 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,21,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,35,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,11.1,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,39.7,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,14.1,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married men who worked for cash only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married men who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married men who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married men who worked unpaid,,Total,Total,,,,,,,,,,,
KH,Cambodia,2000,2000 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,45.4,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,10.6,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,40.6,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,3.4,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married men who worked for cash only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married men who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married men who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married men who worked unpaid,,Total,Total,,,,,,,,,,,
KH,Cambodia,2005,2005 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,47.6,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,27.4,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,23.4,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,1.6,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married men who worked for cash only,,Total,Total,51.7,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,51.7,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married men who worked for cash and in-kind payment,,Total,Total,28.2,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,28.2,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married men who worked for in-kind payment only,,Total,Total,18.7,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,18.7,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married men who worked unpaid,,Total,Total,1.4,,,,,,,,,,
KH,Cambodia,2010,2010 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,1.4,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,83.6,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,8.5,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,4.6,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,3.3,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married men who worked for cash only,,Total,Total,83.9,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,83.9,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married men who worked for cash and in-kind payment,,Total,Total,11.5,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,11.5,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married men who worked for in-kind payment only,,Total,Total,2.4,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,2.4,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married men who worked unpaid,,Total,Total,2.1,,,,,,,,,,
KH,Cambodia,2014,2014 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,2.1,,,,,,,,,,
CM,Cameroon,2004,2004 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
CM,Cameroon,2004,2004 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,43.2,,,,,,,,,,
CM,Cameroon,2004,2004 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
CM,Cameroon,2004,2004 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,29.6,,,,,,,,,,
CM,Cameroon,2004,2004 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
